599.2262,95450,
599.29518,93869,
599.36415,94895,
599.43312,94845,
599.50209,94613,
599.57106,94590,
599.64002,95223,
599.70899,94124,
599.77795,95186,
599.84692,94307,
599.91588,95060,
599.98484,94815,
600.0538,94321,
600.12276,94771,
600.19172,94937,
600.26068,95053,
600.32964,94845,
600.39859,94785,
600.46755,95484,
600.5365,94858,
600.60545,94217,
600.6744,94852,
600.74335,95386,
600.8123,94135,
600.88125,94795,
600.95019,95027,
601.01914,94533,
601.08808,95118,
601.15703,94147,
601.22597,94825,
601.29491,94236,
601.36385,94510,
601.43279,95059,
601.50173,94585,
601.57066,94438,
601.6396,95684,
601.70853,94309,
601.77746,94309,
601.8464,94732,
601.91533,99112,
601.98426,94706,
602.05319,94638,
602.12211,94874,
602.19104,95556,
602.25997,95581,
602.32889,94422,
602.39781,94403,
602.46674,94741,
602.53566,94458,
602.60458,94779,
602.6735,94623,
602.74241,94806,
602.81133,94975,
602.88024,94687,
602.94916,94600,
603.01807,94424,
603.08698,95282,
603.1559,94517,
603.22481,95234,
603.29371,94670,
603.36262,94238,
603.43153,94241,
603.50043,94730,
603.56934,94748,
603.63824,93746,
603.70714,95120,
603.77604,94346,
603.84494,94652,
603.91384,94602,
603.98274,95559,
604.05164,94266,
604.12053,94333,
604.18943,94343,
604.25832,94982,
604.32721,94821,
604.3961,94024,
604.46499,94380,
604.53388,95539,
604.60277,93972,
604.67165,96311,
604.74054,93676,
604.80942,95028,
604.8783,95683,
604.94719,94226,
605.01607,94761,
605.08495,94351,
605.15383,94153,
605.2227,94328,
605.29158,94689,
605.36045,94366,
605.42933,95757,
605.4982,94876,
605.56707,94466,
605.63594,95026,
605.70481,95541,
605.77368,94384,
605.84255,94978,
605.91141,96489,
605.98028,94432,
606.04914,94324,
606.118,94693,
606.18687,94550,
606.25573,94202,
606.32458,94461,
606.39344,94872,
606.4623,94824,
606.53116,94672,
606.60001,95134,
606.66886,94257,
606.73772,94241,
606.80657,95089,
606.87542,94979,
606.94427,94469,
607.01311,94456,
607.08196,94770,
607.15081,95799,
607.21965,95044,
607.28849,95087,
607.35733,94786,
607.42618,94343,
607.49502,95358,
607.56385,94377,
607.63269,94630,
607.70153,95314,
607.77036,94763,
607.8392,94662,
607.90803,94829,
607.97686,95261,
608.04569,95091,
608.11452,95214,
608.18335,94792,
608.25218,94997,
608.321,95497,
608.38983,95423,
608.45865,94738,
608.52747,94844,
608.5963,94339,
608.66512,95230,
608.73393,96084,
608.80275,94239,
608.87157,94601,
608.94038,94767,
609.0092,94775,
609.07801,95123,
609.14682,94409,
